Review_ID,Product_ID,Review_Text,Star_Rating
857,PROD_129," &nbsp; Great quality, fast shipping. Will buy again!! &nbsp; ",4
858,PROD_550,"  
  <p>Excellent product</p> highly recommended to everyone  
  ",3
859,PROD_946,"Neither good nor bad, just an okay product overall",1
860,PROD_174,"  
  Works perfectly fine, very happy with this purchase &amp;  
  ",2
861,PROD_711, &nbsp; Super fast delivery and product quality is top notch!! &nbsp; ,4
862,PROD_389,"Complete scam, returned it immediately. 0 stars&amp;",4
863,PROD_520,"  
  Amazing value for money. Really impressed with the build quality  
  ",1
864,PROD_886,"  
  Best product in this price range hands down 👍👍  
  ",5
865,PROD_518,"Very bad quality, plastic feels cheap will break easily</p>",3
866,PROD_225,"<br>Really good product, will definitely recommend to friends<br>",3
867,PROD_675," &nbsp; Outstanding quality, arrived on time and works perfectly &nbsp; ",5
868,PROD_727,"Worst product i have ever bought, avoid at all costs  ",4
869,PROD_487,Terrible!! arrived late and was completely broken&amp;,1
870,PROD_475,   10/10 would buy again. customer service was also helpful   ,3
871,PROD_871,Terrible product!! broke after 2 days of use 😡<p>,2
872,PROD_462," &nbsp; Great quality, fast shipping. Will buy again!! &nbsp; ",3
873,PROD_361, &nbsp; <p>Excellent product</p> highly recommended to everyone &nbsp; ,3
874,PROD_641,   5 stars!! best purchase i made this year   ,2
875,PROD_224,"Not bad not great, somewhere in the middle i think",5
876,PROD_968,It works but nothing to write home about really,3
877,PROD_807,"Okay product, will see how long it lasts",2
878,PROD_468,"Pretty average, does what it says in the description",5
879,PROD_737,<br>Best product in this price range hands down 👍👍<br>,4
880,PROD_377,"  
  Packaging was great and product works flawlessly  
  ",4
881,PROD_588,"Product is okay, nothing special but does the job",1
882,PROD_953,"Stopped working after 3 days, very poor build quality<p>",5
883,PROD_998,"Its fine i guess, works as expected nothing more",2
884,PROD_208,"Decent product, shipping was slow though",3
885,PROD_482,   10/10 would buy again. customer service was also helpful   ,4
886,PROD_458,<br>This product is absolutely amazing! Loved every bit of it 😍<br>,4
887,PROD_379,"  
  Great quality, fast shipping. Will buy again!!  
  ",5
888,PROD_965,<br><p>Excellent product</p> highly recommended to everyone<br>,3
889,PROD_372,   5 stars!! best purchase i made this year   ,3
890,PROD_203,Meets basic requirements but quality could be better,1
891,PROD_264,Arrived broken and customer support was useless 😤&amp;,5
892,PROD_756,"   I love this so much, exceeded my expectations completely   ",5
893,PROD_163,"Horrible experience, packaging was damaged and product broken&amp;",3
894,PROD_366,"Decent product, shipping was slow though",5
895,PROD_760, &nbsp; Packaging was great and product works flawlessly &nbsp; ,3
896,PROD_283,"Disappointed with the product, not as described at all<p>",4
897,PROD_623," &nbsp; Outstanding quality, arrived on time and works perfectly &nbsp; ",1
898,PROD_765,"Pretty average, does what it says in the description",4
899,PROD_681,"  
  Love the design and it works exactly as described  
  ",2
900,PROD_516,<br>10/10 would buy again. customer service was also helpful<br>,3
901,PROD_598,Terrible product!! broke after 2 days of use 😡<p>,2
902,PROD_830,<b>Worst purchase ever</b> do not buy this garbage<p>,2
903,PROD_850,<br><p>Excellent product</p> highly recommended to everyone<br>,4
904,PROD_262,"Decent product, shipping was slow though",1
905,PROD_948,"   Works perfectly fine, very happy with this purchase &amp;   ",1
906,PROD_963,It works but nothing to write home about really,3
907,PROD_542,"<br>I love this so much, exceeded my expectations completely<br>",5
908,PROD_800,"Horrible experience, packaging was damaged and product broken</p>",2
909,PROD_825,   Best product in this price range hands down 👍👍   ,3
910,PROD_909,Meets basic requirements but quality could be better,5
911,PROD_780," &nbsp; Really good product, will definitely recommend to friends &nbsp; ",3
912,PROD_833,"   Outstanding quality, arrived on time and works perfectly   ",3
913,PROD_363,"Its fine i guess, works as expected nothing more",2
914,PROD_426,"Decent product, shipping was slow though",3
915,PROD_648,"Not recommended at all, save your money for something better<p>",1
916,PROD_843,   This product is absolutely amazing! Loved every bit of it 😍   ,5
917,PROD_300,"Okay product, will see how long it lasts",1
918,PROD_293,"Pretty average, does what it says in the description",1
919,PROD_483,Waste of money!! stopped working after one week</p>,4
920,PROD_174," &nbsp; Works perfectly fine, very happy with this purchase &amp; &nbsp; ",3
921,PROD_287,Arrived broken and customer support was useless 😤</p>,5
922,PROD_389,"Average quality for the price, expected a bit more",5
923,PROD_222,"Its fine i guess, works as expected nothing more",2
924,PROD_261,<br>Best product in this price range hands down 👍👍<br>,2
925,PROD_287, &nbsp; Packaging was great and product works flawlessly &nbsp; ,2
926,PROD_283,"   Really good product, will definitely recommend to friends   ",4
927,PROD_550,"Okay product, will see how long it lasts",3
928,PROD_664,"<br>Totally worth the price, very satisfied customer here<br>",1
929,PROD_536,Terrible!! arrived late and was completely broken</p>,5
930,PROD_886,"Not recommended at all, save your money for something better<p>",1
931,PROD_436,Terrible product!! broke after 2 days of use 😡&amp;,2
932,PROD_665,<b>Worst purchase ever</b> do not buy this garbage  ,4
933,PROD_113,"Very disappointed, product looks nothing like the pictures</p>",2
934,PROD_152,Waste of money!! stopped working after one week  ,4
935,PROD_875,"<br>Works perfectly fine, very happy with this purchase &amp;<br>",2
936,PROD_389,<br>Super fast delivery and product quality is top notch!!<br>,2
937,PROD_738,"Okay product, will see how long it lasts",3
938,PROD_690,   Amazing value for money. Really impressed with the build quality   ,1
939,PROD_960, &nbsp; Best product in this price range hands down 👍👍 &nbsp; ,2
940,PROD_393,"Very bad quality, plastic feels cheap will break easily</p>",1
941,PROD_875," &nbsp; Really good product, will definitely recommend to friends &nbsp; ",1
942,PROD_988,"  
  Outstanding quality, arrived on time and works perfectly  
  ",5
943,PROD_732,"Its fine i guess, works as expected nothing more",1
944,PROD_773,   Love the design and it works exactly as described   ,4
945,PROD_918,"Not recommended at all, save your money for something better</p>",5
946,PROD_723, &nbsp; This product is absolutely amazing! Loved every bit of it 😍 &nbsp; ,4
947,PROD_797,<b>Worst purchase ever</b> do not buy this garbage<p>,2
948,PROD_828,"Very disappointed, product looks nothing like the pictures  ",2
949,PROD_334,   5 stars!! best purchase i made this year   ,5
950,PROD_975,"  
  Works perfectly fine, very happy with this purchase &amp;  
  ",3
951,PROD_530,"Product is okay, nothing special but does the job",1
952,PROD_951,"   I love this so much, exceeded my expectations completely   ",3
953,PROD_909,"Horrible experience, packaging was damaged and product broken<p>",1
954,PROD_970,"  
  Best product in this price range hands down 👍👍  
  ",4
955,PROD_454,"Not bad not great, somewhere in the middle i think",2
956,PROD_335,"Disappointed with the product, not as described at all&amp;",1
957,PROD_112,"   Outstanding quality, arrived on time and works perfectly   ",2
958,PROD_130,"Worst product i have ever bought, avoid at all costs  ",2
959,PROD_265,   Love the design and it works exactly as described   ,3
960,PROD_199,"Not recommended at all, save your money for something better</p>",5
961,PROD_261,Terrible product!! broke after 2 days of use 😡<p>,1
962,PROD_903,"<br>Great quality, fast shipping. Will buy again!!<br>",2
963,PROD_248,"Very disappointed, product looks nothing like the pictures</p>",4
964,PROD_164,Waste of money!! stopped working after one week</p>,4
965,PROD_326,"<br>Works perfectly fine, very happy with this purchase &amp;<br>",5
966,PROD_153, &nbsp; Super fast delivery and product quality is top notch!! &nbsp; ,2
967,PROD_152,"Complete scam, returned it immediately. 0 stars&amp;",2
968,PROD_201,   Amazing value for money. Really impressed with the build quality   ,2
969,PROD_497,"  
  Best product in this price range hands down 👍👍  
  ",2
970,PROD_210,<br>Packaging was great and product works flawlessly<br>,1
971,PROD_983,"Product is okay, nothing special but does the job",5
972,PROD_477,"  
  Outstanding quality, arrived on time and works perfectly  
  ",4
973,PROD_951,"   Totally worth the price, very satisfied customer here   ",4
974,PROD_203,   Love the design and it works exactly as described   ,4
975,PROD_894,"Not bad not great, somewhere in the middle i think",5
976,PROD_833,<br>This product is absolutely amazing! Loved every bit of it 😍<br>,1
977,PROD_490," &nbsp; Great quality, fast shipping. Will buy again!! &nbsp; ",5
978,PROD_618,<br><p>Excellent product</p> highly recommended to everyone<br>,4
979,PROD_627,Waste of money!! stopped working after one week  ,3
980,PROD_746,"Poor quality, feels very cheap. Not worth it at all<p>",4
981,PROD_556,"Product is okay, nothing special but does the job",3
982,PROD_828,"Average quality for the price, expected a bit more",5
983,PROD_715,"  
  Amazing value for money. Really impressed with the build quality  
  ",3
984,PROD_709,Do not buy this!! total waste of time and money<p>,2
985,PROD_223,<br>Packaging was great and product works flawlessly<br>,4
986,PROD_203," &nbsp; Really good product, will definitely recommend to friends &nbsp; ",1
987,PROD_707,"  
  Outstanding quality, arrived on time and works perfectly  
  ",4
988,PROD_899,"Worst product i have ever bought, avoid at all costs&amp;",4
989,PROD_670,Terrible!! arrived late and was completely broken<p>,2
990,PROD_540, &nbsp; 10/10 would buy again. customer service was also helpful &nbsp; ,2
991,PROD_606,"Product is okay, nothing special but does the job",5
992,PROD_792,"   Great quality, fast shipping. Will buy again!!   ",4
993,PROD_590,"  
  <p>Excellent product</p> highly recommended to everyone  
  ",1
994,PROD_201,"  
  5 stars!! best purchase i made this year  
  ",4
995,PROD_588,"Poor quality, feels very cheap. Not worth it at all&amp;",2
996,PROD_104,Arrived broken and customer support was useless 😤</p>,4
997,PROD_347,"Complete scam, returned it immediately. 0 stars&amp;",1
998,PROD_837,"Pretty average, does what it says in the description",5
999,PROD_657,"Neither good nor bad, just an okay product overall",5
1000,PROD_697,"Very bad quality, plastic feels cheap will break easily</p>",2
